orderId,orderDateTime,totalAmount,id,name,quantity,amount,merchantId,name
29232,"2022-08-15 12:49:55",3.50,5674,"Air Limau Ais/Lime Ais",1,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29232,"2022-08-15 12:49:55",3.50,5674,"Air Teh 'o' Limau Ais/Tea 'o' Lime ais",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29233,"2022-08-15 12:52:36",5.00,4723,"(34) Indo Deli Crazy Fried Rice",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29234,"2022-08-15 12:55:51",6.80,4984,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29235,"2022-08-15 12:56:10",3.40,5837,"Yami Pop Corn Fried Chicken (Cup)",1,4.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29236,"2022-08-15 12:56:57",3.50,6625,"(04) Cheese Sausage Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29237,"2022-08-15 12:58:43",3.30,6552,"KOPI CAM",1,1.80,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29237,"2022-08-15 12:58:43",3.30,6552,"TEH O AIS",1,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29238,"2022-08-15 12:59:45",26.70,6627,"烧腊三宝饭 Roasted 3 Mixed Rice",2,10.00,263,"Tong Seng Roasted House I-Santorini"
29238,"2022-08-15 12:59:45",26.70,6627,"酸辣菜尾汤(小) Spicy & Sour Chai Boey Soup small",1,4.00,263,"Tong Seng Roasted House I-Santorini"
29238,"2022-08-15 12:59:45",26.70,6627,"夏枯草 Herbal Tea",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29238,"2022-08-15 12:59:45",26.70,6627,"油饭 Aroma Oil Rice",1,1.20,263,"Tong Seng Roasted House I-Santorini"
29239,"2022-08-15 13:01:15",25.80,5967,"(01) Indomie Egg",2,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29239,"2022-08-15 13:01:15",25.80,5967,"(01C) Korean Bulgogi",1,8.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29239,"2022-08-15 13:01:15",25.80,5967,"(04) Cheese Sausage Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29239,"2022-08-15 13:01:15",25.80,5967,"(02) Chicken Ham Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29243,"2022-08-15 13:02:12",23.20,4146,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29243,"2022-08-15 13:02:12",23.20,4146,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29243,"2022-08-15 13:02:12",23.20,4146,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29243,"2022-08-15 13:02:12",23.20,4146,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29240,"2022-08-15 13:01:47",6.70,4149,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29244,"2022-08-15 13:04:39",53.70,6628,"炭火烧鸡饭 Roasted Chicken Rice",1,6.00,263,"Tong Seng Roasted House I-Santorini"
29244,"2022-08-15 13:04:39",53.70,6628,"港式烧腊面 Hong Kong Style Roasted Mixed Noodles",1,10.80,263,"Tong Seng Roasted House I-Santorini"
29244,"2022-08-15 13:04:39",53.70,6628,"旋风蛋 Scrambled egg",1,3.00,263,"Tong Seng Roasted House I-Santorini"
29244,"2022-08-15 13:04:39",53.70,6628,"酸辣菜尾汤(小) Spicy & Sour Chai Boey Soup small",1,4.00,263,"Tong Seng Roasted House I-Santorini"
29244,"2022-08-15 13:04:39",53.70,6628,"香脆烧肉Crispy Roast Pork (小small/中Mediam /大Big) )",1,9.00,263,"Tong Seng Roasted House I-Santorini"
29244,"2022-08-15 13:04:39",53.70,6628,"红枣海椰雪耳 Red Dates Sea Coconut",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29244,"2022-08-15 13:04:39",53.70,6628,"马蹄竹蔗 Chestnut Bamboo Cane",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29244,"2022-08-15 13:04:39",53.70,6628,"咖啡冰 Ice Coffee",1,2.90,263,"Tong Seng Roasted House I-Santorini"
29244,"2022-08-15 13:04:39",53.70,6628,"烧鸭双拼饭 Roasted 2 Mixed Rice",1,10.00,263,"Tong Seng Roasted House I-Santorini"
29245,"2022-08-15 13:19:29",3.50,4562,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29246,"2022-08-15 13:20:34",8.50,5833,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29247,"2022-08-15 13:21:21",8.71,2072,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
29248,"2022-08-15 13:21:43",3.50,5626,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29249,"2022-08-15 13:22:31",3.50,6244,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29250,"2022-08-15 13:22:58",11.00,4530,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29251,"2022-08-15 13:25:17",8.50,5276,"(01) Indomie Egg",2,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29251,"2022-08-15 13:25:17",8.50,5276,"(S01) Mee Soup",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29253,"2022-08-15 13:25:53",5.00,5626,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29255,"2022-08-15 13:29:21",3.00,5626,"TEH O AIS",1,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29255,"2022-08-15 13:29:21",3.00,5626,"Air Limau Ais/Lime Ais",1,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29256,"2022-08-15 13:33:40",26.80,6629,"烧腊双拼饭 Roasted 2 Mixed Rice",2,8.00,263,"Tong Seng Roasted House I-Santorini"
29256,"2022-08-15 13:33:40",26.80,6629,"香脆芽菜 Bean Sprout",1,5.00,263,"Tong Seng Roasted House I-Santorini"
29256,"2022-08-15 13:33:40",26.80,6629,"咖啡冰 Ice Coffee",2,2.90,263,"Tong Seng Roasted House I-Santorini"
29257,"2022-08-15 13:40:50",6.80,3740,"(24) Indo Deli Chilli Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29259,"2022-08-15 13:42:35",6.12,3872,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29260,"2022-08-15 13:42:42",5.00,5502,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29258,"2022-08-15 13:42:24",6.80,3859,"(01A) Korean Ramen With Cheese And Egg",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29263,"2022-08-15 13:45:50",14.80,6631,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29263,"2022-08-15 13:45:50",14.80,6631,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29266,"2022-08-15 13:48:08",2.66,6632,Genmaicha,1,3.20,267,"Hus Drink House (TARUC Red Bricks Cafeteria)"
29267,"2022-08-15 13:48:33",10.90,6630,"烧鸭双拼饭 Roasted 2 Mixed Rice",1,10.00,263,"Tong Seng Roasted House I-Santorini"
29267,"2022-08-15 13:48:33",10.90,6630,"咖啡冰 Ice Coffee",1,2.90,263,"Tong Seng Roasted House I-Santorini"
29269,"2022-08-15 13:49:43",4.95,5428,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29268,"2022-08-15 13:49:35",7.00,3764,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29270,"2022-08-15 13:51:37",20.00,6633,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29270,"2022-08-15 13:51:37",20.00,6633,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29271,"2022-08-15 13:54:22",6.80,5258,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29272,"2022-08-15 13:59:05",15.50,5434,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29272,"2022-08-15 13:59:05",15.50,5434,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29272,"2022-08-15 13:59:05",15.50,5434,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29274,"2022-08-15 14:01:53",12.60,5431,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29274,"2022-08-15 14:01:53",12.60,5431,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29273,"2022-08-15 14:00:42",8.80,4119,"(01C) Korean Bulgogi",1,8.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29275,"2022-08-15 14:10:33",5.00,4281,"Mee hailam",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29276,"2022-08-15 14:10:57",7.80,3660,"TEH AIS",3,2.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29276,"2022-08-15 14:10:57",7.80,3660,"Air Teh 'o' Limau Ais/Tea 'o' Lime ais",1,2.30,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29277,"2022-08-15 14:11:48",11.80,4274,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29278,"2022-08-15 14:14:37",7.00,3697,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29278,"2022-08-15 14:14:37",7.00,3697,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29279,"2022-08-16 12:30:00",23.00,6591,"经典红豆沙牛乳 Azuki Bean Milky Smoothie (M)",1,10.00,241,"汤妈妈 Tangmama"
29279,"2022-08-16 12:30:00",23.00,6591,"经典绿豆沙牛乳 Mung Bean Milky Smoothie  (M)",1,10.00,241,"汤妈妈 Tangmama"
29282,"2022-08-15 14:42:23",41.00,6391,"满料绿豆沙牛乳 Royale Mung Bean Milky Smoothie (L)",1,16.00,241,"汤妈妈 Tangmama"
29282,"2022-08-15 14:42:23",41.00,6391,"满料红豆沙牛乳 Royale Azuki Bean Milky Smoothie (L)",1,16.00,241,"汤妈妈 Tangmama"
29283,"2022-08-15 14:42:59",4.95,6498,"Roti Canai Maggi",1,5.50,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29285,"2022-08-15 14:44:16",18.00,5482,"Roti Canai Maggi",2,5.50,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29285,"2022-08-15 14:44:16",18.00,5482,"Murtabak Ayam",1,4.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29285,"2022-08-15 14:44:16",18.00,5482,"Roti canai burger ayam",1,5.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29287,"2022-08-15 14:50:14",4.00,4860,"Yami Pop Corn Fried Chicken (Cup)",1,4.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29289,"2022-08-15 15:36:12",36.80,6637,腊肠炒粿条,2,5.50,258,"WINNY HOMEMADE BAKERY"
29289,"2022-08-15 15:36:12",36.80,6637,桃胶雪燕,1,4.50,258,"WINNY HOMEMADE BAKERY"
29289,"2022-08-15 15:36:12",36.80,6637,"Walnut Banana Cake",1,15.00,258,"WINNY HOMEMADE BAKERY"
29289,"2022-08-15 15:36:12",36.80,6637,"菠萝蜜 Nangka",1,5.00,258,"WINNY HOMEMADE BAKERY"
29289,"2022-08-15 15:36:12",36.80,6637,冷豆花-PANDAN,1,3.30,258,"WINNY HOMEMADE BAKERY"
29290,"2022-08-15 15:55:45",4.84,4562,"Nasi Goreng Ayam",1,5.70,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29292,"2022-08-16 12:15:00",39.50,6591,"经典红豆沙牛乳 Azuki Bean Milky Smoothie (M)",1,10.00,241,"汤妈妈 Tangmama"
29292,"2022-08-16 12:15:00",39.50,6591,"经典绿豆沙牛乳 Mung Bean Milky Smoothie  (M)",1,10.00,241,"汤妈妈 Tangmama"
29292,"2022-08-16 12:15:00",39.50,6591,"黑芝麻水泥牛乳 Black Sesame Milky Smoothie (M)",1,12.00,241,"汤妈妈 Tangmama"
29293,"2022-08-15 18:06:55",17.36,404,"Cube Coffee",1,9.90,40,"Cube Coffee (Greenlane)"
29293,"2022-08-15 18:06:55",17.36,404,Latte,1,7.90,40,"Cube Coffee (Greenlane)"
29308,"2022-08-16 08:36:00",6.29,2287,"Roti Bakar(Kaya & Butter) Set -8am to 11am only",2,3.70,247,"FM CAFE (TARUC)"
29309,"2022-08-16 08:39:42",9.50,4473,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29310,"2022-08-16 08:43:23",5.00,5363,"Mee Goreng Mamak Telur Mata",1,5.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29312,"2022-08-16 10:08:02",7.50,3427,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29312,"2022-08-16 10:08:02",7.50,3427,"Air Teh 'o' Limau Ais/Tea 'o' Lime ais",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29313,"2022-08-16 10:22:40",8.50,6439,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29313,"2022-08-16 10:22:40",8.50,6439,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29314,"2022-08-16 10:38:13",5.00,5706,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29315,"2022-08-16 10:39:29",8.40,6643,"卤蛋 Braised Egg",3,1.50,263,"Tong Seng Roasted House I-Santorini"
29315,"2022-08-16 10:39:29",8.40,6643,"美禄冰 Ice Milo",1,3.90,263,"Tong Seng Roasted House I-Santorini"
29316,"2022-08-16 10:42:24",7.50,3436,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29316,"2022-08-16 10:42:24",7.50,3436,"Telur Setengah Masak per set",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29318,"2022-08-16 10:42:46",3.14,6436,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29317,"2022-08-16 10:42:42",5.00,4831,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29319,"2022-08-16 10:43:23",4.00,6439,"Satay Chicken + Fries",1,4.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29320,"2022-08-16 10:56:43",20.00,1773,"Bubur Cha Cha",4,5.00,258,"WINNY HOMEMADE BAKERY"
29321,"2022-08-16 11:05:58",6.80,4433,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29322,"2022-08-16 11:11:57",6.80,6645,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29325,"2022-08-16 11:14:17",6.80,4850,"(25) Cheese Crispy Chicken Rice",1,8.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29324,"2022-08-16 11:14:10",5.00,4368,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29326,"2022-08-16 11:14:33",5.00,4686,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29327,"2022-08-16 11:15:18",31.00,6503,"经典红豆沙牛乳 Azuki Bean Milky Smoothie (M)",1,10.00,255,"汤妈妈 Tangmama Sunway"
29327,"2022-08-16 11:15:18",31.00,6503,"经典红豆沙牛乳 Azuki Bean Milky Smoothie (M)",1,10.00,255,"汤妈妈 Tangmama Sunway"
29328,"2022-08-16 11:23:33",11.90,5549,"Nasi Goreng Pattaya",1,5.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29328,"2022-08-16 11:23:33",11.90,5549,"Set Nasi tomyam ayam",1,7.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29329,"2022-08-16 11:25:40",10.50,3969,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29329,"2022-08-16 11:25:40",10.50,3969,"Mee kari",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29330,"2022-08-16 11:28:06",20.90,6648,"(04) Cheese Sausage Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29330,"2022-08-16 11:28:06",20.90,6648,"(34) Indo Deli Crazy Fried Rice",1,4.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29330,"2022-08-16 11:28:06",20.90,6648,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29330,"2022-08-16 11:28:06",20.90,6648,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29331,"2022-08-16 11:28:40",12.50,4868,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29331,"2022-08-16 11:28:40",12.50,4868,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29332,"2022-08-16 11:29:21",6.50,5969,"(S02) Mee Soup with Ham",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29333,"2022-08-16 11:31:55",6.50,4272,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29334,"2022-08-16 11:33:55",6.80,4514,"(32) Deli Spicy Crispy Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29335,"2022-08-16 11:36:24",7.80,5184,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29336,"2022-08-16 11:37:50",15.00,4974,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29336,"2022-08-16 11:37:50",15.00,4974,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29336,"2022-08-16 11:37:50",15.00,4974,"KOPI O AIS",2,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29336,"2022-08-16 11:37:50",15.00,4974,"Nasi Lemak",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29337,"2022-08-16 11:38:38",7.00,3697,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29337,"2022-08-16 11:38:38",7.00,3697,"Air Teh 'o' Limau Ais/Tea 'o' Lime ais",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29338,"2022-08-16 11:38:58",5.80,4660,"(35) Ham Indo Deli Fried Rice",1,5.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29339,"2022-08-16 11:39:19",5.69,6649,"Nasi Goreng Ayam",1,5.70,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29340,"2022-08-16 11:40:53",19.00,6331,"(22) Balado Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29340,"2022-08-16 11:40:53",19.00,6331,"(28) Mayo Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29340,"2022-08-16 11:40:53",19.00,6331,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29341,"2022-08-16 11:42:01",12.00,3914,"(21) Indo Deli Hell Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29342,"2022-08-16 11:42:25",9.80,6039,"(01C) Korean Bulgogi",1,8.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29343,"2022-08-16 11:43:22",9.45,6043,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29343,"2022-08-16 11:43:22",9.45,6043,"Nasi Lemak",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29344,"2022-08-16 11:46:47",11.50,6623,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29344,"2022-08-16 11:46:47",11.50,6623,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29345,"2022-08-16 11:48:56",6.80,4281,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29346,"2022-08-16 11:54:32",5.50,4276,"Yami Fried Chicken Wrap",1,5.50,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29347,"2022-08-16 11:55:58",7.70,6269,"Yami Shawarma Wrap",1,5.70,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29347,"2022-08-16 11:55:58",7.70,6269,"Yami Pop Corn Fried Chicken (Cup)",1,4.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29348,"2022-08-16 11:56:28",5.00,4960,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29349,"2022-08-16 11:57:31",8.80,5008,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29350,"2022-08-16 11:57:51",8.50,4748,"(08) Egg Pancake Cheese Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29351,"2022-08-16 12:04:26",4.20,4276,Chocolatoo,1,4.20,267,"Hus Drink House (TARUC Red Bricks Cafeteria)"
29352,"2022-08-16 12:06:46",3.14,4562,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29353,"2022-08-16 12:07:12",5.80,6569,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29354,"2022-08-16 12:07:33",17.70,5470,"(30) Butter Cream Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29354,"2022-08-16 12:07:33",17.70,5470,"(23) Balinese Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29354,"2022-08-16 12:07:33",17.70,5470,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29355,"2022-08-16 12:07:48",6.50,4355,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29356,"2022-08-16 12:08:39",7.80,4519,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29357,"2022-08-16 12:09:00",9.80,4306,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29358,"2022-08-16 12:10:25",7.80,5253,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29359,"2022-08-16 12:11:01",28.30,4860,"Nasi Lemak",2,2.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29359,"2022-08-16 12:11:01",28.30,4860,"Nasi Goreng Tom yam",2,6.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29359,"2022-08-16 12:11:01",28.30,4860,"TEH AIS",1,2.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29359,"2022-08-16 12:11:01",28.30,4860,"Air sirap Ais",1,1.80,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29359,"2022-08-16 12:11:01",28.30,4860,"Maggie Goreng",1,5.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29361,"2022-08-16 12:11:40",7.02,5805,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29360,"2022-08-16 12:11:35",5.85,5172,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29364,"2022-08-16 12:14:07",7.80,4133,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29365,"2022-08-16 12:15:27",19.00,2109,"Set Nasi tomyam ayam",2,7.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29365,"2022-08-16 12:15:27",19.00,2109,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29366,"2022-08-16 12:15:31",8.50,5437,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29368,"2022-08-16 12:16:25",3.00,4860,"Yami Keropok Lekor",1,3.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29369,"2022-08-16 12:16:53",19.30,6247,"(04) Cheese Sausage Egg Indomie",1,5.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29369,"2022-08-16 12:16:53",19.30,6247,"(01) Indomie Egg",2,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29369,"2022-08-16 12:16:53",19.30,6247,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29370,"2022-08-16 12:20:42",7.02,4343,"(29) Keju Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29372,"2022-08-16 12:25:02",5.00,4742,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29371,"2022-08-16 12:25:02",13.72,394,"通便排毒花茶 Detoxing Flower Tea (Pregnant Prohibited)",2,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
29373,"2022-08-16 12:28:42",5.00,4139,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29374,"2022-08-16 12:30:02",15.00,2337,"炸鸡椰浆饭 + 冰柠檬红茶 Nasi Lemak Ayam Goreng + Ice Lemon Tea",2,10.00,247,"FM CAFE (TARUC)"
29375,"2022-08-16 12:51:13",28.30,6654,"蜜汁叉烧滑蛋饭 BBQ Pork with Scramble Egg Rice",1,9.80,263,"Tong Seng Roasted House I-Santorini"
29375,"2022-08-16 12:51:13",28.30,6654,"烧腊双拼饭 Roasted 2 Mixed Rice",1,8.00,263,"Tong Seng Roasted House I-Santorini"
29375,"2022-08-16 12:51:13",28.30,6654,"肉丝油菜 Pork Floss Iceburg Lettuce",1,5.00,263,"Tong Seng Roasted House I-Santorini"
29375,"2022-08-16 12:51:13",28.30,6654,"酸辣菜尾汤(小) Spicy & Sour Chai Boey Soup small",1,4.00,263,"Tong Seng Roasted House I-Santorini"
